,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
13993,4377,26.5,26.5,38.0,27.0,0,1
13994,3862,26.5,26.5,38.0,22.0,0,1
13995,2619,24.5,24.5,47.0,26.0,0,1
13996,1902,22.0,22.0,56.5,27.0,0,1
13997,1212,19.5,19.5,62.0,30.0,0,1
13998,1004,18.5,18.5,64.0,27.0,0,1
13999,798,18.0,18.0,66.0,22.5,0,1
14000,675,17.5,17.5,68.5,19.5,1,1
14001,495,17.0,17.0,73.0,17.0,1,1
14002,351,17.0,17.0,73.0,18.0,1,1
14003,248,17.0,17.0,73.0,21.0,1,1
14004,171,16.0,16.0,72.0,19.5,1,1
14005,110,16.0,16.0,77.0,20.5,1,1
14006,160,16.0,16.0,80.0,21.0,1,1
14007,397,17.5,17.5,75.0,20.0,1,1
14008,703,18.5,18.5,70.5,24.0,1,1
14009,1300,20.0,20.0,64.0,25.0,1,1
14010,1813,20.0,20.0,72.0,24.0,1,1
14011,2383,21.0,21.0,62.0,24.0,1,1
14012,2954,21.0,21.0,72.0,26.0,1,1
14013,3437,22.0,22.0,61.0,20.0,1,1
14014,3525,23.0,23.0,57.0,22.0,1,1
14015,3781,24.0,24.0,72.0,21.0,1,1
14016,3935,25.0,25.0,49.0,21.0,1,1
14017,3904,25.0,25.0,45.5,21.0,1,1
14018,3544,25.0,25.0,43.0,24.0,1,1
14019,3178,24.0,24.0,45.5,17.0,1,1
14020,2285,23.0,23.0,47.0,16.0,1,1
14021,1418,21.0,21.0,51.5,10.0,1,1
14022,1212,21.0,21.0,53.0,10.0,1,1
14023,1062,20.0,20.0,56.0,7.0,1,1
14024,823,19.0,19.0,72.0,10.0,1,1
14025,575,18.5,18.5,60.0,10.0,1,1
14026,372,18.0,18.0,58.0,10.0,1,1
14027,307,17.5,17.5,59.5,10.0,1,1
14028,187,17.0,17.0,59.0,7.0,1,1
14029,157,17.0,17.0,61.5,7.0,1,1
14030,160,17.0,17.0,64.0,6.5,1,1
14031,262,17.0,17.0,61.5,6.0,1,1
14032,524,17.5,17.5,57.5,5.0,1,1
14033,990,18.5,18.5,72.0,6.5,1,1
14034,1836,19.0,19.0,50.5,10.0,1,1
14035,2394,19.5,19.5,47.5,8.0,1,1
14036,3066,20.5,20.5,46.0,8.5,1,1
14037,3469,20.5,20.5,46.0,7.0,1,1
14038,3817,21.5,21.0,43.5,8.0,1,1
14039,4097,21.5,21.0,45.0,9.0,1,1
14040,4101,22.5,21.5,72.0,7.5,1,1
14041,3982,22.0,21.0,42.5,9.0,1,1
14042,4097,22.0,21.0,44.0,10.0,1,1
14043,3296,21.5,21.0,45.0,14.0,1,1
14044,2289,20.5,20.5,49.5,12.0,1,1
14045,1496,19.5,19.5,56.5,12.0,1,1
14046,952,18.0,18.0,66.0,15.0,1,1
14047,599,16.5,16.5,75.0,12.0,1,1
14048,392,16.0,16.0,77.0,8.0,0,1
14049,208,16.0,16.0,74.5,6.5,0,1
14050,121,16.0,16.0,72.0,6.0,0,1
14051,98,15.0,15.0,82.0,6.0,0,1
14052,72,15.0,15.0,82.0,5.0,0,1
14053,152,14.0,14.0,85.0,4.0,0,1
14054,761,14.5,14.5,79.5,6.0,0,1
14055,2268,15.5,15.5,74.5,7.5,0,1
14056,4312,17.5,17.5,64.0,12.0,0,1
14057,2280,19.0,19.0,56.0,20.0,0,1
14058,1350,19.5,19.5,72.0,18.5,0,1
14059,1373,20.0,20.0,72.0,19.5,0,1
14060,1781,22.0,21.5,50.0,19.5,0,1
14061,1926,22.0,21.5,72.0,18.5,0,1
14062,1828,23.0,23.0,45.5,21.0,0,1
14063,2099,22.0,22.0,50.0,24.0,0,1
14064,2948,22.0,22.0,50.0,24.0,0,1
14065,5186,21.0,21.0,53.0,24.0,0,1
14066,5001,20.0,20.0,58.0,22.0,0,1
14067,3011,19.0,19.0,60.0,23.0,0,1
14068,1886,18.0,18.0,64.0,18.0,0,1
14069,778,16.5,16.5,72.0,14.0,0,1
14070,405,16.0,16.0,77.0,11.0,0,1
14071,241,15.0,15.0,79.5,8.0,0,1
14072,135,15.0,15.0,82.0,9.0,0,1
14073,73,15.0,15.0,85.0,6.5,0,1
14074,45,14.5,14.5,85.0,5.0,0,1
14075,71,13.5,13.5,85.0,6.5,0,1
14076,124,13.0,13.0,88.0,6.0,0,1
14077,795,13.5,13.5,72.0,5.0,0,1
14078,2452,14.5,14.5,85.0,5.0,0,1
14079,4715,16.5,16.5,80.0,9.0,0,1
14080,2322,18.5,18.5,75.5,14.0,0,1
14081,1300,19.5,19.5,68.5,12.0,0,1
14082,1264,21.0,21.0,57.0,19.0,0,1
14083,1668,22.5,22.5,48.5,19.5,0,1
14084,1754,22.5,22.5,48.5,17.5,0,1
14085,1873,22.5,22.5,48.5,20.0,0,1
14086,2017,22.0,22.0,51.5,20.5,0,1
14087,2687,22.5,22.5,51.5,21.0,0,1
14088,4775,21.0,21.0,57.0,23.0,0,1
14089,4719,20.0,20.0,56.0,23.0,0,1
14090,2975,18.5,18.5,62.0,21.5,0,1
14091,1737,18.5,18.5,62.0,19.0,0,1
14092,1169,17.0,17.0,68.0,19.0,0,1
14093,289,16.0,16.0,77.0,10.0,0,1
14094,169,15.0,15.0,82.0,7.5,0,1
14095,89,15.0,15.0,82.0,6.5,0,1
14096,67,14.0,14.0,88.0,6.0,0,1
14097,66,14.0,14.0,85.0,6.0,0,1
14098,129,14.0,14.0,88.0,6.0,0,1
14099,761,14.0,14.0,88.0,6.0,0,1
14100,2471,15.5,15.5,82.5,6.0,0,1
14101,4667,17.5,17.5,77.5,7.5,0,1
14102,2429,20.0,20.0,68.5,13.0,0,1
14103,1373,21.5,21.5,56.5,18.5,0,1
14104,1411,23.0,23.0,47.0,18.0,0,1
14105,1797,24.0,24.0,44.0,16.0,0,1
14106,1940,24.0,24.0,44.0,15.0,0,1
14107,1807,24.5,24.5,43.0,17.0,0,1
14108,2048,24.5,24.5,45.5,18.0,0,1
14109,2666,24.0,24.0,45.5,18.0,0,1
14110,5016,23.5,23.5,45.5,18.0,0,1
14111,5038,22.5,22.5,48.5,18.0,0,1
14112,3176,20.5,20.5,60.5,18.0,0,1
14113,2032,19.0,19.0,68.0,13.0,0,1
14114,1348,19.0,19.0,73.0,14.0,0,1
14115,962,18.5,18.5,75.5,12.0,0,1
14116,688,18.0,18.0,72.0,6.5,0,1
14117,353,17.0,17.0,83.0,6.0,0,1
14118,190,16.5,16.5,80.0,6.5,0,1
14119,90,16.0,16.0,83.0,6.0,0,1
14120,76,15.5,15.5,72.0,7.0,0,1
14121,75,16.0,16.0,88.0,6.5,0,1
14122,161,16.0,16.0,88.0,6.0,0,1
14123,717,16.0,16.0,85.5,6.5,0,1
14124,2332,16.5,16.5,85.5,9.0,0,1
14125,4533,17.5,17.5,80.5,9.0,0,1
14126,2427,19.5,19.5,75.5,10.0,0,1
14127,1256,21.5,21.5,65.0,10.0,0,1
14128,1360,22.0,22.0,61.0,11.0,0,1
14129,1689,23.0,23.0,51.5,16.0,0,1
14130,1808,24.5,24.5,46.0,21.5,0,1
14131,1771,24.5,24.0,39.0,23.0,0,1
14132,1828,23.5,23.5,42.5,21.5,0,1
14133,2506,23.0,22.5,42.5,21.0,0,1
14134,4391,23.0,22.0,41.0,18.5,0,1
14135,4272,21.5,21.0,50.0,20.5,0,1
14136,2643,20.5,20.5,60.5,20.0,0,1
14137,1787,19.0,19.0,73.0,24.0,0,1
14138,1137,18.0,18.0,83.0,17.5,0,1
14139,898,18.0,18.0,83.0,12.0,0,1
14140,683,18.0,18.0,83.0,9.0,0,1
14141,389,18.0,18.0,83.0,11.0,0,1
14142,241,17.0,17.0,88.0,7.0,0,1
14143,175,17.0,17.0,88.0,6.5,0,1
14144,74,17.0,17.0,88.0,8.0,0,1
14145,100,17.0,17.0,88.0,9.0,0,1
14146,156,17.0,17.0,72.0,7.0,0,1
14147,627,17.0,17.0,88.0,7.0,0,1
14148,1771,17.0,17.0,88.0,7.0,0,1
14149,2624,18.0,18.0,72.0,9.0,0,1
14150,1545,18.0,18.0,83.0,9.0,0,1
14151,844,19.0,19.0,80.5,12.0,0,1
14152,641,19.0,19.0,83.0,11.0,0,1
14153,952,19.0,19.0,83.0,11.0,0,1
14154,802,19.0,19.0,83.0,12.0,0,1
14155,1055,19.5,19.5,80.5,15.0,0,1
14156,1251,19.5,19.5,72.0,23.0,0,1
14157,1350,17.0,17.0,85.5,18.5,0,1
14158,2928,18.0,18.0,83.0,18.5,0,1
14159,2726,18.0,18.0,83.0,19.0,0,1
14160,1892,18.0,18.0,83.0,18.5,0,1
14161,1233,18.0,18.0,83.0,15.0,0,1
14162,837,17.5,17.5,72.0,13.0,0,1
14163,735,17.0,17.0,83.0,17.0,0,1
14164,645,17.0,17.0,83.0,17.0,0,1
14165,522,17.0,17.0,77.0,19.5,1,1
14166,381,17.0,17.0,77.0,19.0,1,1
14167,287,17.0,17.0,77.0,17.0,1,1
14168,200,16.5,16.5,80.0,14.0,1,1
14169,141,16.0,16.0,72.0,15.0,1,1
14170,94,16.0,16.0,77.0,17.0,1,1
14171,168,16.5,16.5,75.0,18.0,1,1
14172,326,17.5,17.5,70.5,22.5,1,1
14173,563,18.0,18.0,68.0,29.0,1,1
14174,716,19.0,19.0,64.0,30.5,1,1
14175,749,17.5,17.5,72.0,27.0,1,1
14176,1501,17.5,17.5,78.0,29.0,1,1
14177,1987,19.5,19.5,72.0,29.0,1,1
14178,2368,20.5,20.5,56.5,26.0,1,1
14179,2508,20.5,20.5,54.5,38.0,1,1
14180,2523,20.5,20.5,51.5,36.0,1,1
14181,2100,19.5,19.5,72.0,39.0,1,1
14182,2294,19.0,19.0,64.0,36.0,1,1
14183,1763,19.0,19.0,62.0,30.5,1,1
14184,919,18.5,18.5,66.0,33.0,1,1
14185,541,17.0,17.0,77.0,29.5,1,1
14186,564,17.0,17.0,77.0,24.0,1,1
14187,557,17.0,17.0,73.0,24.0,1,1
14188,599,17.0,17.0,73.0,27.0,1,1
14189,512,17.0,17.0,75.0,29.0,1,1
14190,354,17.0,17.0,72.0,29.0,1,1
14191,262,17.0,17.0,73.0,30.5,1,1
14192,198,16.5,16.5,80.0,29.0,1,1
14193,146,17.0,17.0,73.0,29.0,1,1
14194,106,16.5,16.5,75.0,27.0,1,1
14195,134,16.0,16.0,77.0,26.0,1,1
14196,208,16.5,16.5,80.0,23.0,1,1
14197,406,18.0,18.0,68.0,28.0,1,1
14198,830,18.0,18.0,70.5,26.0,1,1
14199,1438,19.0,19.0,64.0,30.5,1,1
14200,1890,19.5,19.5,62.0,28.5,1,1
14201,2281,20.0,20.0,60.5,28.0,1,1
14202,2628,21.5,21.5,53.5,28.0,1,1
14203,2810,22.0,22.0,51.5,30.5,1,1
14204,2797,22.0,22.0,51.5,31.5,1,1
14205,2906,22.0,22.0,50.0,28.0,1,1
14206,2770,22.0,21.5,47.0,25.0,1,1
14207,2106,20.5,20.5,53.0,29.0,1,1
14208,1036,17.5,17.5,78.0,22.5,1,1
14209,803,17.5,17.5,80.5,16.0,1,1
14210,710,18.0,18.0,83.0,19.5,1,1
14211,492,18.5,18.5,80.5,19.5,1,1
14212,396,18.0,18.0,83.0,18.0,1,1
14213,259,18.5,18.5,80.5,20.5,0,1
14214,173,19.0,19.0,78.0,21.5,0,1
14215,106,18.0,18.0,72.0,21.0,0,1
14216,46,18.0,18.0,83.0,22.0,0,1
14217,72,18.0,18.0,83.0,21.0,0,1
14218,154,18.0,18.0,80.5,20.0,0,1
14219,645,18.0,18.0,83.0,20.5,0,1
14220,1821,18.0,18.0,83.0,19.5,0,1
14221,3900,18.5,18.5,80.5,21.0,0,1
14222,1999,19.0,19.0,75.5,22.0,0,1
14223,1053,20.5,20.5,72.0,26.0,0,1
14224,1163,21.0,21.0,64.0,26.0,0,1
14225,1456,22.5,22.5,59.0,21.0,0,1
14226,1535,23.5,23.5,59.0,24.5,0,1
14227,1650,25.0,25.0,54.0,23.0,0,1
14228,1792,25.0,25.0,51.0,25.0,0,1
14229,2454,26.0,26.0,48.0,22.0,0,1
14230,4567,25.0,25.0,51.0,23.0,0,1
14231,4475,23.5,23.5,55.5,20.5,0,1
14232,2644,23.0,23.0,59.0,18.5,0,1
14233,1545,21.5,21.5,62.5,14.0,0,1
14234,933,20.5,20.5,62.0,15.0,0,1
14235,716,19.5,19.5,71.0,11.0,0,1
14236,535,18.5,18.5,75.5,9.0,0,1
14237,230,18.0,18.0,78.0,6.5,0,1
14238,201,17.5,17.5,80.5,5.0,0,1
14239,97,17.0,17.0,83.0,4.0,0,1
14240,65,17.0,17.0,83.0,0.0,0,1
14241,83,16.0,16.0,88.0,5.5,0,1
14242,146,15.5,15.5,85.5,6.5,0,1
14243,858,16.5,16.5,80.0,4.0,0,1
14244,2544,17.5,17.5,78.0,6.5,0,1
14245,4634,19.5,19.5,66.0,7.0,0,1
14246,2258,22.5,22.5,47.0,11.0,0,1
14247,1301,25.5,25.5,40.5,8.0,0,1
14248,1276,27.5,27.5,42.0,14.0,0,1
14249,1734,28.0,28.0,43.5,16.0,0,1
14250,1824,29.0,29.0,40.0,14.0,0,1
14251,1890,29.5,29.0,72.0,18.0,0,1
14252,2102,30.0,29.0,36.5,18.0,0,1
14253,2712,30.0,29.0,36.5,17.0,0,1
14254,5008,29.0,29.0,41.5,16.0,0,1
14255,4957,28.5,28.5,44.0,16.0,0,1
14256,2961,27.5,27.5,46.5,11.0,0,1
14257,2052,26.0,26.0,51.0,8.0,0,1
14258,1387,23.5,23.5,67.0,14.0,0,1
14259,1045,22.5,22.5,71.0,11.0,0,1
14260,695,22.0,22.0,73.0,10.0,0,1
14261,123,21.5,21.5,75.5,6.5,0,1
14262,204,21.0,21.0,78.0,6.5,0,1
14263,102,21.0,21.0,78.0,3.0,0,1
14264,60,20.0,20.0,78.0,3.0,0,1
14265,71,20.0,20.0,80.5,0.0,0,1
14266,153,20.0,20.0,83.0,2.0,0,1
14267,879,20.0,20.0,72.0,5.0,0,1
14268,2508,21.5,21.5,72.0,2.0,0,1
14269,4591,22.5,22.5,67.0,5.0,0,1
14270,2376,25.0,25.0,59.0,5.5,0,1
14271,1273,27.0,27.0,51.0,5.0,0,1
14272,1342,28.0,28.0,48.0,5.0,0,1
14273,1687,29.0,29.0,45.0,4.0,0,1
14274,1796,30.0,30.0,44.5,6.5,0,1
14275,1788,31.0,31.0,41.5,5.0,0,1
14276,1887,32.0,32.0,41.0,6.0,0,1
14277,2727,32.5,32.5,37.0,5.0,0,1
14278,4984,32.5,32.5,37.0,10.5,0,1
14279,4916,30.5,30.5,72.0,14.0,0,1
14280,2922,29.0,29.5,49.0,13.0,0,1
14281,1559,26.5,27.5,58.0,13.0,0,1
14282,1153,25.5,26.0,59.5,10.0,0,1
14283,926,23.0,23.0,69.0,11.0,0,1
14284,637,22.5,22.5,71.0,17.0,0,1
14285,323,22.0,22.0,73.0,19.5,0,1
14286,222,21.5,21.5,75.5,15.0,0,1
14287,146,21.0,21.0,78.0,8.5,0,1
14288,90,21.0,21.0,78.0,7.5,0,1
14289,106,21.0,21.0,72.0,7.5,0,1
14290,143,20.0,20.0,83.0,12.0,0,1
14291,786,19.0,19.0,83.0,9.0,0,1
14292,2364,20.0,20.0,78.0,9.0,0,1
14293,4341,20.5,20.5,78.0,9.0,0,1
14294,2303,22.5,22.5,71.0,7.0,0,1
14295,1173,24.5,24.5,63.0,6.0,0,1
14296,1223,26.5,27.5,56.0,5.5,0,1
14297,1613,26.5,27.5,56.0,7.0,0,1
14298,1560,26.5,27.5,57.5,5.0,0,1
14299,1614,28.0,29.0,51.0,7.5,0,1
14300,1826,27.5,28.5,52.5,7.5,0,1
14301,2378,28.0,29.0,51.0,8.0,0,1
14302,4306,28.0,29.0,51.0,6.0,0,1
14303,4238,28.0,29.0,51.0,6.5,0,1
14304,2628,26.5,27.5,61.5,11.0,0,1
14305,1648,25.0,25.0,65.0,10.0,0,1
14306,1132,24.5,24.5,69.0,7.5,0,1
14307,922,24.0,24.0,71.5,5.0,0,1
14308,657,23.5,23.5,76.0,3.0,0,1
14309,320,23.0,23.0,76.0,6.5,0,1
14310,158,23.0,23.0,72.0,10.0,0,1
14311,122,22.0,22.0,83.0,19.0,0,1
14312,81,21.0,21.0,83.0,8.5,0,1
14313,72,21.0,21.0,83.0,7.5,0,1
14314,154,20.5,20.5,83.0,16.0,0,1
14315,647,19.5,19.5,78.0,9.0,0,1
14316,1842,20.0,20.0,73.0,7.0,0,1
14317,3734,20.5,20.5,66.5,6.5,0,1
14318,2117,22.0,22.0,60.5,9.0,0,1
14319,1362,22.5,22.5,61.0,14.0,0,1
14320,1424,24.5,24.5,52.5,12.0,0,1
14321,1848,24.5,24.5,52.5,9.0,0,1
14322,1968,25.0,25.0,45.5,8.0,0,1
14323,1932,26.0,26.0,40.5,11.5,0,1
14324,2247,26.5,26.0,31.5,14.0,0,1
14325,2895,27.0,26.0,26.0,13.0,0,1
14326,4186,27.0,26.0,27.0,13.0,0,1
14327,3453,26.5,25.5,26.0,9.0,0,1
14328,2447,25.5,25.5,35.0,8.0,0,1
14329,1634,24.0,23.5,40.0,10.0,0,1
14330,1199,22.5,22.0,72.0,9.0,0,1
14331,1040,21.5,21.0,48.5,6.5,0,1
14332,815,21.0,21.0,50.0,8.0,0,1
14333,631,20.0,20.0,53.0,5.0,1,1
14334,542,19.0,19.0,56.0,6.0,1,1
14335,349,18.5,18.5,64.0,6.5,1,1
14336,233,17.0,17.0,75.0,6.0,1,1
14337,161,17.0,17.0,77.0,6.0,1,1
14338,130,17.0,17.0,83.0,7.0,1,1
14339,160,18.0,18.0,85.5,7.5,1,1
14340,341,18.5,18.5,83.0,14.0,1,1
14341,581,21.0,21.0,69.0,19.0,1,1
14342,1026,21.5,21.5,72.0,22.0,1,1
14343,1485,23.0,23.0,65.0,22.0,1,1
14344,1816,24.0,24.0,61.0,25.0,1,1
14345,2301,24.5,24.5,59.0,28.0,1,1
14346,2431,25.0,25.0,57.0,27.0,1,1
14347,2533,24.0,24.0,61.0,30.0,1,1
14348,2641,22.5,22.5,72.0,30.5,1,1
14349,2822,23.5,23.5,63.0,28.5,1,1
14350,2834,23.0,23.0,67.0,19.5,1,1
14351,2565,23.0,23.0,69.0,15.0,1,1
14352,2192,22.5,22.5,71.0,11.0,1,1
14353,1478,22.0,22.0,72.0,8.0,1,1
14354,1158,22.0,22.0,78.0,6.5,1,1
14355,904,22.0,22.0,75.5,8.5,1,1
14356,874,21.5,21.5,80.5,6.5,1,1
14357,775,21.0,21.0,83.0,9.0,1,1
14358,566,21.0,21.0,78.0,11.0,1,1
14359,386,21.0,21.0,78.0,11.0,1,1
14360,297,20.5,20.5,80.5,16.0,1,1
14361,206,19.5,19.5,80.5,17.5,1,1
14362,147,18.0,18.0,78.0,19.0,1,1
14363,146,18.0,18.0,80.5,20.5,1,1
14364,237,18.0,18.0,83.0,17.0,1,1
14365,442,19.0,19.0,78.0,16.0,1,1
14366,741,20.0,20.0,71.0,20.0,1,1
14367,1119,21.0,21.0,72.0,19.5,1,1
14368,1449,20.0,20.0,73.5,18.5,1,1
14369,1828,21.5,21.5,65.0,24.0,1,1
14370,1492,21.5,21.5,67.5,22.5,1,1
14371,1853,21.0,21.0,66.5,26.0,1,1
14372,2119,22.0,22.0,63.0,25.0,1,1
14373,2219,21.5,21.5,67.0,25.0,1,1
14374,2042,21.0,21.0,66.5,24.0,1,1
14375,2073,20.5,20.5,71.0,23.0,1,1
14376,1777,20.0,20.0,73.0,19.0,1,1
14377,1365,19.5,19.5,75.5,15.0,1,1
14378,919,19.0,19.0,78.0,14.0,1,1
14379,926,18.0,18.0,83.0,13.0,1,1
14380,725,18.0,18.0,83.0,12.0,1,1
14381,726,18.5,18.5,83.0,9.0,0,1
14382,476,18.5,18.5,83.0,10.0,0,1
14383,327,18.0,18.0,83.0,12.0,0,1
14384,264,17.0,17.0,83.0,8.0,0,1
14385,170,16.0,16.0,85.5,8.0,0,1
14386,122,16.0,16.0,83.0,11.0,0,1
14387,188,16.0,16.0,83.0,9.0,0,1
14388,286,16.5,16.5,78.0,7.0,0,1
14389,531,17.5,17.5,75.0,5.5,0,1
14390,876,18.5,18.5,70.5,10.0,0,1
14391,1440,19.5,19.5,66.0,14.0,0,1
14392,1949,20.0,20.0,64.0,10.0,0,1
14393,2464,20.0,20.0,60.0,9.0,0,1
14394,2853,21.5,21.5,56.5,7.0,0,1
14395,3100,22.0,22.0,53.0,8.0,0,1
14396,3075,22.5,22.5,50.0,6.0,0,1
14397,3090,23.0,23.0,45.5,5.5,0,1
14398,3094,23.0,23.0,44.0,15.0,0,1
14399,2802,23.0,22.5,72.0,13.0,0,1
14400,2303,22.5,21.5,42.5,10.0,0,1
14401,1540,21.0,21.0,50.0,5.0,0,1
14402,1105,19.5,19.5,58.0,2.0,0,1
14403,837,19.0,19.0,64.0,4.0,0,1
14404,558,18.5,18.5,66.0,2.0,0,1
14405,329,17.0,17.0,72.5,4.0,0,1
14406,207,17.0,17.0,66.0,6.5,0,1
14407,146,16.5,16.5,66.0,5.0,0,1
14408,86,16.0,16.0,68.0,6.0,0,1
14409,77,16.0,16.0,70.0,7.0,0,1
14410,164,16.0,16.0,72.0,6.0,0,1
14411,725,15.5,15.5,74.5,9.0,0,1
14412,2276,16.0,16.0,74.5,9.0,0,1
14413,4298,18.0,18.0,72.0,7.0,0,1
14414,2030,20.5,20.5,58.5,6.0,0,1
14415,1118,23.0,23.0,45.5,7.5,0,1
14416,1297,24.5,24.5,38.5,11.0,0,1
14417,1704,25.0,25.0,36.0,12.0,0,1
14418,1802,25.5,25.5,35.0,9.0,0,1
14419,1868,26.0,26.0,34.0,11.0,0,1
14420,1895,26.5,26.5,33.0,9.0,0,1
14421,2611,26.0,26.0,35.5,9.0,0,1
14422,4889,25.5,25.5,72.0,12.0,0,1
14423,4703,24.5,24.5,43.0,13.0,0,1
14424,3006,23.0,23.0,50.0,14.0,0,1
14425,1787,22.0,22.0,53.0,11.0,0,1
14426,1124,20.5,20.5,56.5,10.0,0,1
14427,817,20.0,20.0,60.0,7.0,0,1
14428,514,18.5,18.5,66.0,6.5,0,1
14429,372,18.0,18.0,68.0,6.0,0,1
14430,221,17.5,17.5,70.5,6.5,0,1
14431,94,17.0,17.0,73.0,6.5,0,1
14432,84,17.0,17.0,73.0,6.5,0,1
14433,69,16.5,16.5,72.5,6.5,0,1
14434,143,16.0,16.0,77.0,8.0,0,1
14435,836,16.0,16.0,72.0,11.0,0,1
14436,2697,17.0,17.0,68.0,12.0,0,1
14437,4807,18.0,18.0,72.0,12.0,0,1
14438,2192,20.0,20.0,56.0,17.0,0,1
14439,1208,20.5,20.5,72.0,16.0,0,1
14440,1189,21.0,21.0,55.0,22.5,0,1
14441,1644,22.0,22.0,50.0,22.0,0,1
14442,1683,23.5,23.5,48.5,20.0,0,1
14443,1604,23.5,23.5,72.0,20.5,0,1
14444,1829,23.0,23.0,53.0,19.5,0,1
14445,2376,23.0,23.0,57.0,19.5,0,1
14446,4522,23.0,23.0,57.0,17.5,0,1
14447,4656,23.0,23.0,57.0,17.0,0,1
14448,2750,22.0,22.0,72.0,21.5,0,1
14449,1515,21.0,21.0,69.0,23.0,0,1
14450,1134,20.0,20.0,71.0,19.0,0,1
14451,853,19.0,19.0,64.0,19.5,0,1
14452,511,18.0,18.0,68.0,18.5,0,1
14453,322,18.0,18.0,68.0,15.0,0,2
14454,186,17.0,17.0,73.0,16.0,0,2
14455,89,16.5,16.5,75.0,16.0,0,2
14456,56,16.0,16.0,74.5,11.0,0,2
14457,64,16.0,16.0,77.0,12.0,0,2
14458,133,15.0,15.0,82.0,11.0,0,2
14459,811,15.0,15.0,82.0,12.0,0,2
14460,2663,16.0,16.0,77.0,11.0,0,2
14461,4631,16.5,16.5,75.0,9.0,0,2
14462,2365,18.0,18.0,68.0,6.5,0,2
14463,1252,19.5,19.5,62.0,12.0,0,2
14464,1205,21.0,21.0,57.0,15.0,0,2
14465,1723,21.0,21.0,51.5,14.0,0,2
14466,1784,22.5,22.0,45.5,12.0,0,2
14467,1734,22.5,22.0,45.5,13.0,0,2
14468,1897,23.5,23.5,44.0,14.0,0,2
14469,2549,24.0,24.0,41.0,14.0,0,2
14470,4573,23.5,23.0,41.0,16.0,0,2
14471,4690,23.0,23.0,44.0,18.0,0,2
14472,2776,22.5,22.5,50.0,17.0,0,2
14473,1672,20.5,20.5,62.0,17.0,0,2
14474,1156,19.0,19.0,68.0,17.0,0,2
14475,939,18.5,18.5,68.0,18.0,0,2
14476,2709,21.0,21.0,57.0,24.0,1,2
14477,2382,20.0,20.0,64.0,24.0,1,2
14478,2528,20.0,20.0,72.0,19.0,1,2
14479,2663,21.0,21.0,60.0,26.0,1,2
14480,1728,21.0,21.0,64.0,26.0,1,2
14481,583,19.0,19.0,73.0,20.0,1,2
14482,503,18.0,18.0,83.0,20.0,1,2
14483,669,18.0,18.0,72.0,20.0,1,2
14484,408,18.0,18.0,88.0,28.0,1,2
14485,354,19.0,19.0,88.0,19.0,1,2
14486,355,19.0,19.0,88.0,17.0,1,2
14487,383,19.0,19.0,88.0,20.0,1,2
14488,416,19.0,19.0,88.0,19.0,1,2
14489,402,19.0,19.0,83.0,20.0,1,2
14490,269,19.0,19.0,72.0,19.0,1,2
14491,231,19.0,19.0,83.0,24.0,1,2
14492,101,19.0,19.0,78.0,22.0,1,2
14493,120,18.0,18.0,64.0,35.0,1,2
14494,109,17.0,17.0,68.0,26.0,1,2
14495,240,17.0,17.0,73.0,26.0,1,2
14496,466,17.0,17.0,73.0,24.0,1,2
14497,824,18.0,18.0,68.0,30.0,1,2
14498,1416,18.5,18.5,70.5,28.0,1,2
14499,1812,19.0,19.0,68.0,25.0,1,2
14500,2243,19.5,19.5,64.0,24.0,1,2
14501,2425,20.0,20.0,58.0,30.5,1,2
14502,2368,20.0,20.0,60.0,28.0,1,2
14503,2370,20.0,20.0,60.0,26.0,1,2
14504,2346,20.0,20.0,62.0,25.0,1,2
14505,2184,20.0,20.0,62.0,22.0,1,2
14506,2065,20.0,20.0,60.0,19.5,1,2
14507,1675,19.5,19.5,64.0,20.5,1,2
14508,1191,19.0,19.0,68.0,22.0,1,2
14509,1127,19.0,19.0,68.0,17.0,1,2
14510,664,18.0,18.0,73.0,15.0,1,2
14511,448,18.0,18.0,73.0,14.0,1,2
14512,214,17.5,17.5,75.0,13.0,0,2
14513,115,17.0,17.0,77.0,14.0,0,2
14514,61,16.0,16.0,85.5,11.0,0,2
14515,37,16.0,16.0,88.0,9.0,0,2
14516,52,16.0,16.0,88.0,8.0,0,2
14517,110,16.0,16.0,88.0,6.5,0,2
14518,456,15.0,15.0,91.0,8.0,0,2
14519,1114,15.5,15.5,91.0,8.0,0,2
14520,2626,15.5,15.5,91.0,7.5,0,2
14521,1487,16.0,16.0,94.0,7.5,0,2
14522,874,17.0,17.0,88.0,10.0,0,2
14523,765,17.5,17.5,88.0,8.0,0,2
14524,1121,19.0,19.0,83.0,9.0,0,2
14525,1291,20.5,20.5,72.0,6.5,0,2
14526,1247,21.5,21.5,75.5,7.5,0,2
14527,1397,22.0,22.0,72.0,12.0,0,2
14528,2025,22.0,22.0,73.0,13.0,0,2
14529,4014,22.5,22.5,73.5,12.0,0,2
14530,3725,23.0,23.0,74.0,10.0,0,2
14531,2179,23.0,23.0,74.0,10.0,0,2
14532,1200,22.0,22.0,83.0,10.0,0,2
14533,799,22.0,22.0,83.0,9.0,0,2
14534,603,22.0,22.0,83.0,7.0,0,2
14535,361,22.0,22.0,83.0,10.0,0,2
14536,190,22.0,22.0,83.0,15.0,0,2
14537,170,21.5,21.5,72.0,11.0,0,2
14538,90,21.0,21.0,88.0,13.0,0,2
